mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_max_samples,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5488644123077393,0.014745463287419668,0.010115432739257812,0.0006122319009057819,5,0.8,0.8,0.01,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 0.8, 'min_samples_split': 0.01}",0.525,0.565,0.58,0.52,0.5,0.538,0.02976575213227441,37
0.5257952690124512,0.014379983609236417,0.01040349006652832,0.0006688266544712773,5,0.8,0.8,0.03,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 0.8, 'min_samples_split': 0.03}",0.5,0.555,0.555,0.55,0.54,0.54,0.02073644135332774,26
0.5333077907562256,0.02233064968979634,0.010842323303222656,0.001689926893048677,5,0.8,0.8,0.07,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.51,0.56,0.54,0.52,0.505,0.5269999999999999,0.02039607805437116,167
0.5188306331634521,0.02436361895457442,0.011269092559814453,0.0008694983390459285,5,0.8,0.8,0.1,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 0.8, 'min_samples_split': 0.1}",0.51,0.535,0.56,0.515,0.525,0.529,0.017720045146669368,140
0.5129522800445556,0.02832370556628322,0.008988475799560547,0.0007030448736240542,5,0.8,0.9,0.01,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 0.9, 'min_samples_split': 0.01}",0.52,0.525,0.555,0.535,0.505,0.528,0.016613247725836167,147
0.5555017471313477,0.02544828435723131,0.011018705368041993,0.000831019446001218,5,0.8,0.9,0.03,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 0.9, 'min_samples_split': 0.03}",0.49,0.55,0.565,0.52,0.555,0.536,0.027459060435491962,54
0.5643413543701172,0.007495367560139812,0.010898971557617187,0.0009528646322120798,5,0.8,0.9,0.07,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 0.9, 'min_samples_split': 0.07}",0.535,0.555,0.54,0.545,0.51,0.5370000000000001,0.015033296378372923,42
0.5329639434814453,0.014248492173304676,0.009923171997070313,0.001326498346201019,5,0.8,0.9,0.1,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 0.9, 'min_samples_split': 0.1}",0.505,0.53,0.55,0.53,0.485,0.52,0.02258317958127245,226
0.5687016487121582,0.009137301091950226,0.009933185577392579,0.0012783369456222944,5,0.8,1.0,0.01,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 1.0, 'min_samples_split': 0.01}",0.54,0.56,0.56,0.5,0.525,0.537,0.022715633383201112,49
0.5705615043640136,0.030378849943800072,0.009804391860961914,0.0010274494308624934,5,0.8,1.0,0.03,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 1.0, 'min_samples_split': 0.03}",0.525,0.56,0.545,0.52,0.525,0.5349999999999999,0.015165750888103114,75
0.5281048774719238,0.0291242947436603,0.008570384979248048,0.0012802183787788367,5,0.8,1.0,0.07,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 1.0, 'min_samples_split': 0.07}",0.495,0.6,0.545,0.53,0.495,0.533,0.0388072158238645,96
0.5414397239685058,0.014037829138257315,0.010503911972045898,0.001686046387079262,5,0.8,1.0,0.1,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 1.0, 'min_samples_split': 0.1}",0.485,0.53,0.55,0.515,0.51,0.518,0.021587033144922923,236
0.5500613212585449,0.03479235495251702,0.010490512847900391,0.0008973748163630667,5,0.9,0.7,0.01,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 0.7, 'min_samples_split': 0.01}",0.52,0.57,0.52,0.515,0.53,0.531,0.020099751242241757,109
0.5641172885894775,0.00924170203976211,0.01007671356201172,0.0011108933454083577,5,0.9,0.7,0.03,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 0.7, 'min_samples_split': 0.03}",0.53,0.53,0.545,0.515,0.495,0.523,0.016911534525287777,198
0.5402063369750977,0.017376220834293868,0.011177778244018555,0.001770818920070587,5,0.9,0.7,0.07,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 0.7, 'min_samples_split': 0.07}",0.475,0.55,0.535,0.515,0.505,0.516,0.025768197453450273,246
0.46983771324157714,0.021569074922201413,0.010251235961914063,0.0013249416566847208,5,0.9,0.7,0.1,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 0.7, 'min_samples_split': 0.1}",0.5,0.515,0.575,0.505,0.52,0.523,0.02694438717061494,198
0.519501781463623,0.03491064123119067,0.00953359603881836,0.0014914479628535615,5,0.9,0.8,0.01,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 0.8, 'min_samples_split': 0.01}",0.51,0.555,0.555,0.515,0.535,0.534,0.01907878402833893,80
0.6080076694488525,0.006437945663943326,0.01009526252746582,0.0016503856312297782,5,0.9,0.8,0.03,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 0.8, 'min_samples_split': 0.03}",0.515,0.575,0.56,0.515,0.54,0.541,0.023958297101421867,20
0.55734224319458,0.022331806760316947,0.010493230819702149,0.0005714475352247842,5,0.9,0.8,0.07,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.52,0.545,0.54,0.51,0.51,0.525,0.01483239697419134,182
0.5114642143249511,0.00820226690240753,0.010215854644775391,0.0008963708205013701,5,0.9,0.8,0.1,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 0.8, 'min_samples_split': 0.1}",0.525,0.545,0.55,0.535,0.515,0.534,0.012806248474865708,80
0.6297807693481445,0.022705708953591107,0.011056852340698243,0.0014289945618301833,5,0.9,0.9,0.01,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 0.9, 'min_samples_split': 0.01}",0.495,0.575,0.56,0.51,0.54,0.5359999999999999,0.029899832775452103,64
0.5520007133483886,0.035070995065038996,0.009641647338867188,0.002200850336523371,5,0.9,0.9,0.03,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 0.9, 'min_samples_split': 0.03}",0.505,0.6,0.57,0.525,0.53,0.5459999999999999,0.03426368339802361,4
0.5366564750671386,0.032314417207696074,0.01085052490234375,0.000705001901682892,5,0.9,0.9,0.07,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 0.9, 'min_samples_split': 0.07}",0.52,0.535,0.555,0.53,0.525,0.5330000000000001,0.012083045973594582,93
0.5443860054016113,0.023743493290559123,0.009816169738769531,0.0007729301325696024,5,0.9,0.9,0.1,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 0.9, 'min_samples_split': 0.1}",0.525,0.545,0.545,0.54,0.525,0.536,0.009165151389911688,54
0.6882096767425537,0.0180384177086139,0.010993146896362304,0.0012116619714413988,5,0.9,1.0,0.01,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 1.0, 'min_samples_split': 0.01}",0.495,0.52,0.55,0.54,0.515,0.5240000000000001,0.019339079605813735,188
0.6532465934753418,0.021556780295020703,0.011095952987670899,0.001163667908367781,5,0.9,1.0,0.03,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 1.0, 'min_samples_split': 0.03}",0.485,0.57,0.56,0.505,0.515,0.527,0.03264965543462901,163
0.5313923835754395,0.04041657828270551,0.00825800895690918,0.0010324607003875668,5,0.9,1.0,0.07,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 1.0, 'min_samples_split': 0.07}",0.515,0.53,0.535,0.525,0.485,0.518,0.017776388834631195,236
0.560367488861084,0.05936847024847216,0.010851335525512696,0.002294735697056163,5,0.9,1.0,0.1,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 1.0, 'min_samples_split': 0.1}",0.505,0.525,0.54,0.51,0.505,0.517,0.01363818169698587,240
0.6179944992065429,0.025534491609151225,0.011330270767211914,0.0006639204735958083,5,1.0,0.7,0.01,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 0.7, 'min_samples_split': 0.01}",0.505,0.525,0.59,0.515,0.54,0.535,0.02983286778035258,65
0.5663669109344482,0.007711562559245784,0.009644222259521485,0.0011076944468596,5,1.0,0.7,0.03,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 0.7, 'min_samples_split': 0.03}",0.535,0.53,0.57,0.555,0.535,0.545,0.01516575088810308,5
0.5471118927001953,0.017388871758100024,0.010527849197387695,0.0017146124365830864,5,1.0,0.7,0.07,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 0.7, 'min_samples_split': 0.07}",0.53,0.53,0.55,0.52,0.52,0.53,0.010954451150103331,118
0.5629634380340576,0.011710839899563365,0.01152944564819336,0.0008336004546745787,5,1.0,0.7,0.1,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 0.7, 'min_samples_split': 0.1}",0.505,0.545,0.54,0.51,0.475,0.515,0.025495097567963945,250
0.5706251621246338,0.013359588021919885,0.009522104263305664,0.0009592080926929834,5,1.0,0.8,0.01,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 0.8, 'min_samples_split': 0.01}",0.49,0.55,0.535,0.505,0.505,0.517,0.02204540768504862,240
0.5972951889038086,0.016680347774696177,0.01086597442626953,0.0010212543592529495,5,1.0,0.8,0.03,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 0.8, 'min_samples_split': 0.03}",0.515,0.58,0.55,0.53,0.53,0.541,0.02244994432064363,20
0.6077615261077881,0.02006132835228473,0.01088409423828125,0.0006975639590846899,5,1.0,0.8,0.07,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.545,0.55,0.565,0.52,0.535,0.543,0.015033296378372888,10
0.5943649291992188,0.014795354831462621,0.010726261138916015,0.0011210215175618745,5,1.0,0.8,0.1,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 0.8, 'min_samples_split': 0.1}",0.5,0.545,0.545,0.52,0.52,0.526,0.017146428199482262,172
0.6484570503234863,0.010579938970134014,0.009444570541381836,0.001131283064586574,5,1.0,0.9,0.01,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 0.9, 'min_samples_split': 0.01}",0.545,0.565,0.56,0.52,0.535,0.545,0.01643167672515497,5
0.5959757804870606,0.028880497408182892,0.01072087287902832,0.0016778346830255409,5,1.0,0.9,0.03,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 0.9, 'min_samples_split': 0.03}",0.51,0.56,0.545,0.52,0.505,0.528,0.021118712081942895,147
0.6333393573760986,0.028587465161909662,0.01107177734375,0.0009693376004705648,5,1.0,0.9,0.07,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 0.9, 'min_samples_split': 0.07}",0.53,0.56,0.55,0.525,0.505,0.534,0.019339079605813735,80
0.5839883804321289,0.011634844398289587,0.009523916244506835,0.0012141370330511173,5,1.0,0.9,0.1,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 0.9, 'min_samples_split': 0.1}",0.51,0.54,0.535,0.54,0.485,0.522,0.021587033144922923,207
0.6970696449279785,0.013065966813770768,0.01101679801940918,0.0012198723670700348,5,1.0,1.0,0.01,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 1.0, 'min_samples_split': 0.01}",0.49,0.59,0.545,0.515,0.53,0.534,0.03337663853655727,80
0.7184549331665039,0.011064880940616022,0.01082606315612793,0.0024422233181010423,5,1.0,1.0,0.03,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 1.0, 'min_samples_split': 0.03}",0.495,0.54,0.555,0.52,0.51,0.524,0.021307275752662537,189
0.5707388877868652,0.020155640286069833,0.008699607849121094,0.0006395929941041139,5,1.0,1.0,0.07,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 1.0, 'min_samples_split': 0.07}",0.495,0.565,0.545,0.505,0.52,0.526,0.02576819745345024,172
0.6059899806976319,0.04584417551248957,0.009926509857177735,0.0014967211660766777,5,1.0,1.0,0.1,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 1.0, 'min_samples_split': 0.1}",0.53,0.53,0.535,0.54,0.505,0.528,0.012083045973594582,147
0.5920532703399658,0.015411549166505622,0.012075424194335938,0.0020481798163886848,7,0.7,0.7,0.01,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 0.7, 'min_samples_split': 0.01}",0.515,0.575,0.54,0.555,0.55,0.547,0.019646882704388486,3
0.5403646469116211,0.028588301392382182,0.010401439666748048,0.0013130966860391536,7,0.7,0.7,0.03,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 0.7, 'min_samples_split': 0.03}",0.505,0.54,0.54,0.52,0.555,0.532,0.017492855684535916,102
0.49263992309570315,0.014929268389432773,0.010042905807495117,0.0009793437992176009,7,0.7,0.7,0.07,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 0.7, 'min_samples_split': 0.07}",0.515,0.56,0.535,0.555,0.52,0.5370000000000001,0.018055470085267804,42
0.4826286792755127,0.020007075684202683,0.011816453933715821,0.0011909954779931783,7,0.7,0.7,0.1,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 0.7, 'min_samples_split': 0.1}",0.545,0.54,0.53,0.525,0.545,0.537,0.008124038404635969,49
0.5249346733093262,0.013719142761902836,0.010389947891235351,0.002143219853556103,7,0.7,0.8,0.01,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 0.8, 'min_samples_split': 0.01}",0.485,0.55,0.545,0.5,0.52,0.52,0.025099800796022285,226
0.5918560028076172,0.03349459611296055,0.0099365234375,0.0007962763569816575,7,0.7,0.8,0.03,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 0.8, 'min_samples_split': 0.03}",0.51,0.57,0.535,0.535,0.535,0.5370000000000001,0.01913112646970897,42
0.528689956665039,0.01142864005862735,0.01059112548828125,0.0004407231401604041,7,0.7,0.8,0.07,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.525,0.555,0.565,0.505,0.5,0.53,0.026076809620810586,118
0.5240523815155029,0.018676224575234653,0.010013723373413086,0.001315539774768682,7,0.7,0.8,0.1,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 0.8, 'min_samples_split': 0.1}",0.535,0.58,0.515,0.545,0.51,0.5369999999999999,0.025019992006393592,51
0.6537616729736329,0.0136479967306879,0.011949777603149414,0.0008847524262638135,7,0.7,0.9,0.01,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 0.9, 'min_samples_split': 0.01}",0.49,0.56,0.525,0.54,0.535,0.53,0.023021728866442694,118
0.553363561630249,0.031007771588210317,0.009754133224487305,0.0010250222185230228,7,0.7,0.9,0.03,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 0.9, 'min_samples_split': 0.03}",0.515,0.55,0.565,0.505,0.555,0.538,0.023579652245103187,37
0.5230186462402344,0.05003997868271639,0.010515260696411132,0.0011942040765315514,7,0.7,0.9,0.07,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 0.9, 'min_samples_split': 0.07}",0.49,0.52,0.565,0.53,0.51,0.523,0.024819347291981694,198
0.5737027168273926,0.011093314699421061,0.011233329772949219,0.0008571347206462294,7,0.7,0.9,0.1,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 0.9, 'min_samples_split': 0.1}",0.475,0.525,0.53,0.525,0.525,0.516,0.02059126028197402,246
0.661510419845581,0.06352354210386899,0.010820388793945312,0.0016689398969632473,7,0.7,1.0,0.01,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 1.0, 'min_samples_split': 0.01}",0.52,0.555,0.545,0.545,0.56,0.545,0.013784048752090234,5
0.5879666328430175,0.027994803609639792,0.010042190551757812,0.001653285714460424,7,0.7,1.0,0.03,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 1.0, 'min_samples_split': 0.03}",0.525,0.54,0.555,0.53,0.505,0.531,0.016552945357246864,109
0.6098367691040039,0.057941536768106434,0.00910181999206543,0.0012075568784867287,7,0.7,1.0,0.07,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 1.0, 'min_samples_split': 0.07}",0.51,0.545,0.55,0.57,0.53,0.541,0.020099751242241767,20
0.4991788864135742,0.02891923936992103,0.009839010238647462,0.0013699618225407717,7,0.7,1.0,0.1,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 1.0, 'min_samples_split': 0.1}",0.52,0.545,0.54,0.535,0.535,0.535,0.008366600265340763,65
0.5917030334472656,0.02538127440638158,0.009810924530029297,0.0008247246518480876,7,0.8,0.7,0.01,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 0.7, 'min_samples_split': 0.01}",0.465,0.545,0.58,0.565,0.535,0.538,0.039698866482558395,37
0.5852533340454101,0.04904288448013168,0.010204076766967773,0.0014111587692848741,7,0.8,0.7,0.03,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 0.7, 'min_samples_split': 0.03}",0.54,0.535,0.515,0.51,0.505,0.5210000000000001,0.013928388277184131,214
0.5693706512451172,0.01597904511917734,0.010520648956298829,0.0016723672920504389,7,0.8,0.7,0.07,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 0.7, 'min_samples_split': 0.07}",0.525,0.575,0.535,0.565,0.515,0.543,0.02315167380558042,10
0.5136104583740234,0.012464210101718465,0.011174774169921875,0.0003634452569581671,7,0.8,0.7,0.1,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 0.7, 'min_samples_split': 0.1}",0.525,0.53,0.53,0.545,0.55,0.5360000000000001,0.009695359714832668,53
0.5911992073059082,0.03068120134948825,0.00863056182861328,0.0013616137228110836,7,0.8,0.8,0.01,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 0.8, 'min_samples_split': 0.01}",0.515,0.555,0.52,0.535,0.55,0.5349999999999999,0.015811388300841913,75
0.6150720596313477,0.03656705762903384,0.0113983154296875,0.0018265877442570143,7,0.8,0.8,0.03,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 0.8, 'min_samples_split': 0.03}",0.485,0.555,0.53,0.545,0.53,0.5290000000000001,0.0239582971014219,134
0.6019068717956543,0.029673643129577976,0.011676549911499023,0.0018897960539187605,7,0.8,0.8,0.07,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.52,0.52,0.55,0.545,0.52,0.531,0.013564659966250548,109
0.5362261772155762,0.01154625743284423,0.010484075546264649,0.0008624185598148118,7,0.8,0.8,0.1,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 0.8, 'min_samples_split': 0.1}",0.51,0.555,0.53,0.545,0.5,0.528,0.02063976744055031,147
0.7007933616638183,0.019004301161925603,0.011327123641967774,0.0019311774959833437,7,0.8,0.9,0.01,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 0.9, 'min_samples_split': 0.01}",0.495,0.54,0.525,0.525,0.555,0.528,0.019899748742132416,147
0.6590613842010498,0.07323293344537132,0.01140580177307129,0.0014514307815479016,7,0.8,0.9,0.03,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 0.9, 'min_samples_split': 0.03}",0.505,0.52,0.56,0.505,0.56,0.53,0.025099800796022285,118
0.5542613983154296,0.03506231968802039,0.008333206176757812,0.0008303815519602921,7,0.8,0.9,0.07,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 0.9, 'min_samples_split': 0.07}",0.515,0.575,0.535,0.56,0.51,0.539,0.025179356624028332,31
0.5874027252197266,0.022170940009911703,0.010561513900756835,0.0011599218724266866,7,0.8,0.9,0.1,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 0.9, 'min_samples_split': 0.1}",0.51,0.525,0.53,0.52,0.515,0.52,0.007071067811865481,226
0.770728588104248,0.015200722330862624,0.011846780776977539,0.0006129460586133178,7,0.8,1.0,0.01,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 1.0, 'min_samples_split': 0.01}",0.49,0.58,0.53,0.555,0.53,0.5369999999999999,0.029933259094191526,51
0.7081245422363281,0.018553948388051432,0.010897254943847657,0.0005582816616271396,7,0.8,1.0,0.03,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 1.0, 'min_samples_split': 0.03}",0.495,0.54,0.55,0.555,0.54,0.536,0.021307275752662537,54
0.5941023826599121,0.031618795883760854,0.01008763313293457,0.0019072097644320842,7,0.8,1.0,0.07,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 1.0, 'min_samples_split': 0.07}",0.515,0.555,0.54,0.545,0.545,0.54,0.01341640786499875,26
0.605608320236206,0.05069469400165676,0.00953083038330078,0.0018825383738934071,7,0.8,1.0,0.1,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 1.0, 'min_samples_split': 0.1}",0.525,0.545,0.525,0.54,0.545,0.536,0.009165151389911688,54
0.6514838218688965,0.03126420579499221,0.01084446907043457,0.0008476043984117261,7,0.9,0.7,0.01,"{'max_depth': 7, 'max_features': 0.9, 'max_samples': 0.7, 'min_samples_split': 0.01}",0.48,0.56,0.545,0.535,0.525,0.529,0.02709243436828816,140
0.6303526878356933,0.013675265740728934,0.011819267272949218,0.0008754970795519547,7,0.9,0.7,0.03,"{'max_depth': 7, 'max_features': 0.9, 'max_samples': 0.7, 'min_samples_split': 0.03}",0.475,0.555,0.535,0.535,0.525,0.525,0.0268328157299975,182
0.6051289081573487,0.022469515613270243,0.011999273300170898,0.0005938682543471726,7,0.9,0.7,0.07,"{'max_depth': 7, 'max_features': 0.9, 'max_samples': 0.7, 'min_samples_split': 0.07}",0.515,0.54,0.525,0.54,0.525,0.529,0.009695359714832666,140
0.5371954441070557,0.045528524196254055,0.012217855453491211,0.0013587033630600661,7,0.9,0.7,0.1,"{'max_depth': 7, 'max_features': 0.9, 'max_samples': 0.7, 'min_samples_split': 0.1}",0.525,0.52,0.565,0.545,0.515,0.534,0.018547236990991388,80
0.6364713191986084,0.03236722284514009,0.010560750961303711,0.0017019843545918198,7,0.9,0.8,0.01,"{'max_depth': 7, 'max_features': 0.9, 'max_samples': 0.8, 'min_samples_split': 0.01}",0.51,0.56,0.56,0.55,0.495,0.535,0.02720294101747091,65
0.7019295692443848,0.022059836725662384,0.01010427474975586,0.0017265933124839766,7,0.9,0.8,0.03,"{'max_depth': 7, 'max_features': 0.9, 'max_samples': 0.8, 'min_samples_split': 0.03}",0.49,0.54,0.53,0.54,0.51,0.522,0.019390719429665332,207
0.6273621559143067,0.016744556551830624,0.01140131950378418,0.0012002793419016527,7,0.9,0.8,0.07,"{'max_depth': 7, 'max_features': 0.9, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.52,0.545,0.52,0.55,0.515,0.53,0.014491376746189452,118
0.6003563880920411,0.04476396263538389,0.010622119903564453,0.0012262235423084948,7,0.9,0.8,0.1,"{'max_depth': 7, 'max_features': 0.9, 'max_samples': 0.8, 'min_samples_split': 0.1}",0.535,0.545,0.535,0.53,0.52,0.5330000000000001,0.008124038404635967,93
0.7261774063110351,0.0661919759672779,0.011330986022949218,0.0026148243058327033,7,0.9,0.9,0.01,"{'max_depth': 7, 'max_features': 0.9, 'max_samples': 0.9, 'min_samples_split': 0.01}",0.51,0.51,0.53,0.5,0.535,0.517,0.01326649916142161,240
0.7480247497558594,0.04116587563469493,0.01040182113647461,0.0014581716364659375,7,0.9,0.9,0.03,"{'max_depth': 7, 'max_features': 0.9, 'max_samples': 0.9, 'min_samples_split': 0.03}",0.525,0.54,0.555,0.545,0.55,0.5429999999999999,0.01029563014098701,12
